location,latitud,longitud
Sumapaz,4.2291914,-74.1352384
Sumapaz,4.2293508,-74.1352852
Sumapaz,4.2295055,-74.1353359
Sumapaz,4.229625,-74.13538
Sumapaz,4.2297446,-74.1354296
Sumapaz,4.2298643,-74.1354847
Sumapaz,4.2299844,-74.1355453
Sumapaz,4.230105,-74.1356116
Sumapaz,4.2302263,-74.1356837
Sumapaz,4.2303487,-74.1357617
Sumapaz,4.2304724,-74.1358459
Sumapaz,4.2306473,-74.1359736
Sumapaz,4.230827,-74.1361147
Sumapaz,4.2310131,-74.1362706
Sumapaz,4.2312093,-74.1364443
Sumapaz,4.2315516,-74.1367652
Sumapaz,4.2322592,-74.1374584
Sumapaz,4.2325659,-74.1377504
Sumapaz,4.2327551,-74.1379224
Sumapaz,4.2332332,-74.1383413
Sumapaz,4.2336494,-74.1387133
Sumapaz,4.2340625,-74.1390907
Sumapaz,4.2344717,-74.1394726
Sumapaz,4.2360803,-74.1413031
Sumapaz,4.2369247,-74.1421799
Sumapaz,4.2376255,-74.1428082
Sumapaz,4.2384703,-74.1434363
Sumapaz,4.2393067,-74.1439698
Sumapaz,4.2399883,-74.1443451
Sumapaz,4.2406119,-74.1446655
Sumapaz,4.2427881,-74.1457455
Sumapaz,4.2433612,-74.1460504
Sumapaz,4.2444273,-74.1466645
Sumapaz,4.2451388,-74.1471093
Sumapaz,4.2459082,-74.1476226
Sumapaz,4.2480981,-74.1491208
Sumapaz,4.2491092,-74.1497521
Sumapaz,4.2502072,-74.150336
Sumapaz,4.2512038,-74.1507578
Sumapaz,4.2521055,-74.1510318
Sumapaz,4.2531277,-74.1512196
Sumapaz,4.2543487,-74.151267
Sumapaz,4.2551784,-74.151176
Sumapaz,4.2559843,-74.1509906
Sumapaz,4.2567339,-74.1507545
Sumapaz,4.2574769,-74.1504555
Sumapaz,4.258205,-74.1501135
Sumapaz,4.2588142,-74.1497863
Sumapaz,4.259763,-74.1492346
Sumapaz,4.2626604,-74.1474223
Sumapaz,4.2634554,-74.1469333
Sumapaz,4.2657788,-74.1455464
Sumapaz,4.266917,-74.1449054
Sumapaz,4.2677338,-74.1444826
Sumapaz,4.268419,-74.1441457
Sumapaz,4.2692121,-74.1437901
Sumapaz,4.270094,-74.1434276
Sumapaz,4.2711043,-74.1430443
Sumapaz,4.2741046,-74.1419614
Sumapaz,4.2752512,-74.1415251
Sumapaz,4.2762706,-74.141104
Sumapaz,4.2773286,-74.1406259
Sumapaz,4.2779496,-74.1403173
Sumapaz,4.2785652,-74.1399933
Sumapaz,4.2794586,-74.1394884
Sumapaz,4.2803716,-74.138937
Sumapaz,4.2814638,-74.1382402
Sumapaz,4.2849962,-74.1358958
Sumapaz,4.285791,-74.1353785
Sumapaz,4.2865525,-74.1349
Sumapaz,4.2875372,-74.1343081
Sumapaz,4.2882274,-74.1339093
Sumapaz,4.2889817,-74.1334978
Sumapaz,4.2906046,-74.1326527
Sumapaz,4.2911829,-74.1323701
Sumapaz,4.2929748,-74.1315303
Sumapaz,4.2936621,-74.1312186
Sumapaz,4.2969755,-74.1297393
Sumapaz,4.2981437,-74.1292534
Sumapaz,4.2989511,-74.128936
Sumapaz,4.2997632,-74.1286303
Sumapaz,4.2998087,-74.1299023
Sumapaz,4.2996383,-74.1311414
Sumapaz,4.2975745,-74.1391115
Sumapaz,4.2929953,-74.1444286
Sumapaz,4.2881752,-74.1492623
Sumapaz,4.283837,-74.1557879
Sumapaz,4.2805833,-74.1609841
Sumapaz,4.2787757,-74.1647302
Sumapaz,4.2762451,-74.1684764
Sumapaz,4.2760041,-74.1739143
Sumapaz,4.2761246,-74.175727
Sumapaz,4.2793783,-74.1783855
Sumapaz,4.2841985,-74.1799565
Sumapaz,4.2874521,-74.1838234
Sumapaz,4.2892597,-74.1876904
Sumapaz,4.2881752,-74.1940951
Sumapaz,4.2862471,-74.1968745
Sumapaz,4.2829538,-74.1964655
Sumapaz,4.2787757,-74.1980829
Sumapaz,4.2762451,-74.2036417
Sumapaz,4.2728183,-74.2076878
Sumapaz,4.2716273,-74.2070418
Sumapaz,4.2702095,-74.2054721
Sumapaz,4.2691066,-74.2046871
Sumapaz,4.2673734,-74.2045299
Sumapaz,4.2657978,-74.2045296
Sumapaz,4.2643796,-74.2048433
Sumapaz,4.2632766,-74.205314
Sumapaz,4.262016,-74.2056277
Sumapaz,4.25981,-74.2059412
Sumapaz,4.2579193,-74.205627
Sumapaz,4.2566588,-74.2051559
Sumapaz,4.2546106,-74.2045278
Sumapaz,4.2520895,-74.2045274
Sumapaz,4.2506714,-74.2046841
Sumapaz,4.2492533,-74.2049978
Sumapaz,4.2476776,-74.2048406
Sumapaz,4.2457869,-74.2045264
Sumapaz,4.2445265,-74.2038984
Sumapaz,4.2434235,-74.2037412
Sumapaz,4.2415327,-74.2037409
Sumapaz,4.2404296,-74.2045255
Sumapaz,4.2407445,-74.2062519
Sumapaz,4.241059,-74.2097048
Sumapaz,4.2401134,-74.2111172
Sumapaz,4.2391679,-74.2117448
Sumapaz,4.2385374,-74.2131572
Sumapaz,4.2374342,-74.2144126
Sumapaz,4.2366463,-74.2147263
Sumapaz,4.2344627,-74.2182723
Sumapaz,4.2304993,-74.2195918
Sumapaz,4.2288509,-74.2203278
Sumapaz,4.2269082,-74.2211342
Sumapaz,4.2266749,-74.2212316
Sumapaz,4.2251579,-74.2209177
Sumapaz,4.2244987,-74.2221436
Sumapaz,4.2235756,-74.2228416
Sumapaz,4.222718,-74.2238739
Sumapaz,4.2219265,-74.2251218
Sumapaz,4.2216623,-74.2261729
Sumapaz,4.2223878,-74.2274865
Sumapaz,4.2225855,-74.2280775
Sumapaz,4.2206728,-74.2289965
Sumapaz,4.2182992,-74.2306383
Sumapaz,4.2170459,-74.2316884
Sumapaz,4.215595,-74.2318199
Sumapaz,4.2142764,-74.2320166
Sumapaz,4.2133533,-74.2322788
Sumapaz,4.2121002,-74.2328697
Sumapaz,4.2099901,-74.2336573
Sumapaz,4.2047149,-74.2349697
Sumapaz,4.200165,-74.2356917
Sumapaz,4.1962742,-74.2378582
Sumapaz,4.1972627,-74.240945
Sumapaz,4.1979219,-74.2428496
Sumapaz,4.1982197,-74.243591
Sumapaz,4.1971954,-74.2439415
Sumapaz,4.1967228,-74.244028
Sumapaz,4.194401,-74.2444527
Sumapaz,4.192394,-74.2447562
Sumapaz,4.1913019,-74.2447561
Sumapaz,4.1897926,-74.2436039
Sumapaz,4.1884437,-74.2421963
Sumapaz,4.1873521,-74.2407887
Sumapaz,4.1868419,-74.2406327
Sumapaz,4.1837359,-74.2409253
Sumapaz,4.1804808,-74.24133
Sumapaz,4.1765143,-74.2411265
Sumapaz,4.1721414,-74.2408218
Sumapaz,4.1699038,-74.2409226
Sumapaz,4.1662423,-74.2416312
Sumapaz,4.1582465,-74.2432831
Sumapaz,4.1533485,-74.2427805
Sumapaz,4.1459578,-74.2436173
Sumapaz,4.1431414,-74.2447284
Sumapaz,4.14286,-74.2447978
Sumapaz,4.1407689,-74.2442575
Sumapaz,4.1393227,-74.2441542
Sumapaz,4.1385484,-74.2438715
Sumapaz,4.1379623,-74.2435624
Sumapaz,4.1376758,-74.2436754
Sumapaz,4.1376017,-74.2437384
Sumapaz,4.1375095,-74.2438464
Sumapaz,4.1373953,-74.2439602
Sumapaz,4.1372173,-74.2441313
Sumapaz,4.1371946,-74.244165
Sumapaz,4.1368277,-74.2442843
Sumapaz,4.1366271,-74.2443124
Sumapaz,4.1363757,-74.2443181
Sumapaz,4.1360659,-74.2443517
Sumapaz,4.1355109,-74.2444129
Sumapaz,4.1350813,-74.2444522
Sumapaz,4.134594,-74.2444971
Sumapaz,4.1342334,-74.2445366
Sumapaz,4.1337582,-74.2445583
Sumapaz,4.1331166,-74.2445172
Sumapaz,4.1329737,-74.2445508
Sumapaz,4.132275,-74.2446526
Sumapaz,4.1317821,-74.24472
Sumapaz,4.1314843,-74.2448393
Sumapaz,4.1313526,-74.244913
Sumapaz,4.1312033,-74.2450267
Sumapaz,4.1311174,-74.245078
Sumapaz,4.1304991,-74.2453053
Sumapaz,4.1303216,-74.2453446
Sumapaz,4.1299202,-74.2457205
Sumapaz,4.1298801,-74.2458173
Sumapaz,4.1298455,-74.2459541
Sumapaz,4.1297765,-74.2462732
Sumapaz,4.1297076,-74.2463188
Sumapaz,4.1295074,-74.2463925
Sumapaz,4.1294674,-74.2463982
Sumapaz,4.1292842,-74.246432
Sumapaz,4.1290435,-74.2464374
Sumapaz,4.1287632,-74.2464537
Sumapaz,4.1280696,-74.2464867
Sumapaz,4.1271252,-74.2464736
Sumapaz,4.1258535,-74.2466484
Sumapaz,4.1257217,-74.2467621
Sumapaz,4.1256182,-74.2469501
Sumapaz,4.1254866,-74.2471268
Sumapaz,4.1253548,-74.2473548
Sumapaz,4.1252858,-74.2475771
Sumapaz,4.1252682,-74.2476964
Sumapaz,4.125297,-74.2478906
Sumapaz,4.1251821,-74.2484034
Sumapaz,4.1249984,-74.2485745
Sumapaz,4.1249815,-74.2485801
Sumapaz,4.1248843,-74.24862
Sumapaz,4.1247237,-74.2486937
Sumapaz,4.1241624,-74.2487437
Sumapaz,4.1239392,-74.2487437
Sumapaz,4.1237329,-74.2487374
Sumapaz,4.1232576,-74.2486681
Sumapaz,4.1229772,-74.2485933
Sumapaz,4.1224731,-74.24853
Sumapaz,4.1221696,-74.2485177
Sumapaz,4.121912,-74.2485175
Sumapaz,4.1213738,-74.2484937
Sumapaz,4.12095,-74.2484926
Sumapaz,4.1201655,-74.2484231
Sumapaz,4.1198789,-74.2483371
Sumapaz,4.1196156,-74.2481996
Sumapaz,4.1192951,-74.2480566
Sumapaz,4.1189974,-74.2479018
Sumapaz,4.1187171,-74.2478842
Sumapaz,4.1184993,-74.2478836
Sumapaz,4.1179726,-74.2479741
Sumapaz,4.1177149,-74.2480647
Sumapaz,4.1174508,-74.2481784
Sumapaz,4.1171648,-74.2483089
Sumapaz,4.1167867,-74.2484681
Sumapaz,4.116191,-74.2487634
Sumapaz,4.1158698,-74.2489508
Sumapaz,4.115641,-74.2490364
Sumapaz,4.115234,-74.2491213
Sumapaz,4.1149593,-74.2492006
Sumapaz,4.1146671,-74.2492681
Sumapaz,4.114329,-74.2493529
Sumapaz,4.1136762,-74.2494317
Sumapaz,4.1133155,-74.2494941
Sumapaz,4.1130805,-74.2495677
Sumapaz,4.1127425,-74.2496982
Sumapaz,4.1124847,-74.2498519
Sumapaz,4.1120663,-74.2501304
Sumapaz,4.1118776,-74.2502553
Sumapaz,4.1116079,-74.250409
Sumapaz,4.110989,-74.2508755
Sumapaz,4.1104622,-74.2511483
Sumapaz,4.1102446,-74.2511934
Sumapaz,4.1100552,-74.2512276
Sumapaz,4.1097635,-74.2512552
Sumapaz,4.1079192,-74.2515316
Sumapaz,4.1073347,-74.2516728
Sumapaz,4.1070715,-74.2517578
Sumapaz,4.1068425,-74.2518602
Sumapaz,4.1066016,-74.2519738
Sumapaz,4.1062749,-74.2521555
Sumapaz,4.105994,-74.2523834
Sumapaz,4.10592,-74.252429
Sumapaz,4.1057396,-74.2525207
Sumapaz,4.1056961,-74.2525426
Sumapaz,4.1055243,-74.2526051
Sumapaz,4.1051862,-74.2527239
Sumapaz,4.1045679,-74.2529111
Sumapaz,4.1042299,-74.2529562
Sumapaz,4.1040123,-74.2529555
Sumapaz,4.1031821,-74.2529086
Sumapaz,4.1025518,-74.2529704
Sumapaz,4.1021279,-74.2530891
Sumapaz,4.1016814,-74.2532083
Sumapaz,4.1010223,-74.2534293
Sumapaz,4.1008567,-74.2534686
Sumapaz,4.0994018,-74.2537734
Sumapaz,4.0987048,-74.2538945
Sumapaz,4.0921447,-74.2551004
Sumapaz,4.0890467,-74.2565663
Sumapaz,4.0890379,-74.2587834
Sumapaz,4.0892784,-74.2605088
Sumapaz,4.0897668,-74.262112
Sumapaz,4.0905025,-74.2637162
Sumapaz,4.0914363,-74.2656129
Sumapaz,4.0924679,-74.2663742
Sumapaz,4.0927029,-74.2666306
Sumapaz,4.093142,-74.2670787
Sumapaz,4.0947901,-74.2673526
Sumapaz,4.0957514,-74.2680368
Sumapaz,4.0963693,-74.2685157
Sumapaz,4.097468,-74.2689947
Sumapaz,4.0982233,-74.269542
Sumapaz,4.0990412,-74.2700021
Sumapaz,4.0989736,-74.2705499
Sumapaz,4.0991194,-74.2710175
Sumapaz,4.0992611,-74.2714859
Sumapaz,4.0993987,-74.271955
Sumapaz,4.0995322,-74.2724249
Sumapaz,4.0996616,-74.2728955
Sumapaz,4.0997869,-74.2733669
Sumapaz,4.0999081,-74.2738391
Sumapaz,4.1000252,-74.274312
Sumapaz,4.1001407,-74.2747961
Sumapaz,4.1002518,-74.275281
Sumapaz,4.1003587,-74.2757667
Sumapaz,4.1004613,-74.2762532
Sumapaz,4.1005681,-74.2767835
Sumapaz,4.1006698,-74.2773148
Sumapaz,4.1007337,-74.2776714
Sumapaz,4.1007947,-74.2780413
Sumapaz,4.1008454,-74.2783731
Sumapaz,4.1008946,-74.2787189
Sumapaz,4.1009428,-74.2790814
Sumapaz,4.1009907,-74.2794659
Sumapaz,4.1010365,-74.2798573
Sumapaz,4.1010845,-74.2802895
Sumapaz,4.1012703,-74.2820603
Sumapaz,4.1013562,-74.2828337
Sumapaz,4.1014011,-74.2832093
Sumapaz,4.1014458,-74.2835616
Sumapaz,4.1014852,-74.2838545
Sumapaz,4.1015462,-74.2842873
Sumapaz,4.1015828,-74.2845647
Sumapaz,4.1016226,-74.2848908
Sumapaz,4.101661,-74.2852324
Sumapaz,4.1017171,-74.2857825
Sumapaz,4.1017734,-74.2863996
Sumapaz,4.1018227,-74.2869872
Sumapaz,4.1019336,-74.2883619
Sumapaz,4.1019909,-74.2890278
Sumapaz,4.1020476,-74.2896252
Sumapaz,4.1021052,-74.2901664
Sumapaz,4.1021354,-74.2904261
Sumapaz,4.1021666,-74.2906773
Sumapaz,4.1021987,-74.2909211
Sumapaz,4.102232,-74.2911581
Sumapaz,4.1022665,-74.2913893
Sumapaz,4.1023023,-74.291615
Sumapaz,4.1023395,-74.2918356
Sumapaz,4.1023781,-74.2920514
Sumapaz,4.1024328,-74.2923372
Sumapaz,4.1024903,-74.2926156
Sumapaz,4.1025508,-74.2928869
Sumapaz,4.1026143,-74.2931517
Sumapaz,4.102681,-74.2934104
Sumapaz,4.1027509,-74.2936633
Sumapaz,4.1028241,-74.2939106
Sumapaz,4.1029006,-74.2941526
Sumapaz,4.1029807,-74.2943898
Sumapaz,4.1030643,-74.2946221
Sumapaz,4.1031515,-74.2948496
Sumapaz,4.1032423,-74.2950725
Sumapaz,4.1033367,-74.2952909
Sumapaz,4.1034349,-74.2955049
Sumapaz,4.1035369,-74.2957147
Sumapaz,4.1036427,-74.2959204
Sumapaz,4.1037246,-74.2960726
Sumapaz,4.1038096,-74.2962256
Sumapaz,4.1038979,-74.2963796
Sumapaz,4.1039894,-74.2965345
Sumapaz,4.1040842,-74.2966904
Sumapaz,4.1041823,-74.2968474
Sumapaz,4.1042839,-74.2970057
Sumapaz,4.1043889,-74.2971654
Sumapaz,4.1044974,-74.2973262
Sumapaz,4.1046095,-74.2974888
Sumapaz,4.1047255,-74.297653
Sumapaz,4.1048453,-74.2978193
Sumapaz,4.1049692,-74.2979878
Sumapaz,4.1050973,-74.2981586
Sumapaz,4.1052299,-74.2983323
Sumapaz,4.1053673,-74.2985091
Sumapaz,4.1055314,-74.2987165
Sumapaz,4.1057029,-74.2989295
Sumapaz,4.1058829,-74.2991493
Sumapaz,4.1060726,-74.2993776
Sumapaz,4.1062714,-74.2996136
Sumapaz,4.1064849,-74.2998641
Sumapaz,4.106985,-74.3004421
Sumapaz,4.1075032,-74.301035
Sumapaz,4.1077418,-74.3013007
Sumapaz,4.1078985,-74.30147
Sumapaz,4.1080592,-74.30164
Sumapaz,4.1082242,-74.3018107
Sumapaz,4.1083936,-74.3019823
Sumapaz,4.1085857,-74.3021727
Sumapaz,4.1087837,-74.3023648
Sumapaz,4.1089881,-74.302559
Sumapaz,4.1091993,-74.3027559
Sumapaz,4.1094178,-74.3029556
Sumapaz,4.1096446,-74.3031593
Sumapaz,4.1098806,-74.3033678
Sumapaz,4.1101273,-74.3035823
Sumapaz,4.1105765,-74.3039653
Sumapaz,4.1110802,-74.3043861
Sumapaz,4.1115834,-74.3048003
Sumapaz,4.1129015,-74.3058776
Sumapaz,4.1132874,-74.3061966
Sumapaz,4.1136325,-74.3064851
Sumapaz,4.114019,-74.3068134
Sumapaz,4.1143772,-74.3071238
Sumapaz,4.1147137,-74.3074221
Sumapaz,4.1150322,-74.3077113
Sumapaz,4.1152496,-74.3079134
Sumapaz,4.1154598,-74.3081127
Sumapaz,4.1157059,-74.3083507
Sumapaz,4.1159685,-74.3086083
Sumapaz,4.1162328,-74.3088708
Sumapaz,4.1165236,-74.3091625
Sumapaz,4.1176476,-74.3103014
Sumapaz,4.1181289,-74.3107848
Sumapaz,4.1183978,-74.3110513
Sumapaz,4.1186502,-74.3112982
Sumapaz,4.1189083,-74.311547
Sumapaz,4.1190824,-74.3117113
Sumapaz,4.1192711,-74.311885
Sumapaz,4.1194707,-74.3120645
Sumapaz,4.1196832,-74.3122515
Sumapaz,4.1199127,-74.3124499
Sumapaz,4.1203393,-74.3128111
Sumapaz,4.1213499,-74.3136554
Sumapaz,4.1216101,-74.3138762
Sumapaz,4.1218434,-74.3140772
Sumapaz,4.1220761,-74.3142817
Sumapaz,4.1222929,-74.3144765
Sumapaz,4.1224971,-74.3146647
Sumapaz,4.1226905,-74.314848
Sumapaz,4.1228876,-74.3150408
Sumapaz,4.123075,-74.3152305
Sumapaz,4.1232536,-74.315418
Sumapaz,4.123424,-74.3156041
Sumapaz,4.1235868,-74.3157892
Sumapaz,4.1238014,-74.3160418
Sumapaz,4.1240007,-74.3162828
Sumapaz,4.1241984,-74.3165283
Sumapaz,4.1244517,-74.3168523
Sumapaz,4.1247018,-74.3171832
Sumapaz,4.1249487,-74.3175209
Sumapaz,4.1251922,-74.3178649
Sumapaz,4.1254319,-74.318215
Sumapaz,4.1256676,-74.3185709
Sumapaz,4.1258992,-74.318932
Sumapaz,4.1261263,-74.3192982
Sumapaz,4.1263483,-74.3196682
Sumapaz,4.1265653,-74.3200421
Sumapaz,4.1267704,-74.3204082
Sumapaz,4.1269698,-74.3207773
Sumapaz,4.1271649,-74.3211519
Sumapaz,4.1273542,-74.3215295
Sumapaz,4.1275379,-74.3219101
Sumapaz,4.1277157,-74.3222936
Sumapaz,4.1278866,-74.3226775
Sumapaz,4.1280519,-74.3230644
Sumapaz,4.1282115,-74.3234542
Sumapaz,4.1283655,-74.323847
Sumapaz,4.1285137,-74.3242427
Sumapaz,4.1286563,-74.3246413
Sumapaz,4.1287932,-74.3250429
Sumapaz,4.1289245,-74.3254474
Sumapaz,4.12905,-74.3258549
Sumapaz,4.1291699,-74.3262654
Sumapaz,4.1292841,-74.3266787
Sumapaz,4.1293927,-74.3270951
Sumapaz,4.1294956,-74.3275143
Sumapaz,4.1295928,-74.3279365
Sumapaz,4.1296843,-74.3283617
Sumapaz,4.1297459,-74.3286686
Sumapaz,4.1292485,-74.3287523
Sumapaz,4.1288097,-74.3288303
Sumapaz,4.128376,-74.3289114
Sumapaz,4.1279474,-74.3289955
Sumapaz,4.1275238,-74.3290827
Sumapaz,4.1271052,-74.3291731
Sumapaz,4.1266914,-74.3292665
Sumapaz,4.1262826,-74.3293631
Sumapaz,4.1258785,-74.3294627
Sumapaz,4.125359,-74.3295974
Sumapaz,4.1248476,-74.3297373
Sumapaz,4.1243442,-74.3298827
Sumapaz,4.1240955,-74.3299573
Sumapaz,4.1238487,-74.3300333
Sumapaz,4.1235982,-74.3301126
Sumapaz,4.1233497,-74.3301932
Sumapaz,4.1231033,-74.3302753
Sumapaz,4.1228589,-74.3303587
Sumapaz,4.1225923,-74.3304522
Sumapaz,4.1223282,-74.3305475
Sumapaz,4.1221598,-74.3306102
Sumapaz,4.121991,-74.330676
Sumapaz,4.1219253,-74.330703
Sumapaz,4.1217266,-74.3307846
Sumapaz,4.1214525,-74.3309039
Sumapaz,4.1211658,-74.3310351
Sumapaz,4.120861,-74.3311806
Sumapaz,4.1205923,-74.3313131
Sumapaz,4.1202943,-74.3314636
Sumapaz,4.1192858,-74.3319844
Sumapaz,4.1188988,-74.3321815
Sumapaz,4.1185074,-74.3323749
Sumapaz,4.1181527,-74.3325429
Sumapaz,4.1179551,-74.3326326
Sumapaz,4.1177638,-74.3327166
Sumapaz,4.1175775,-74.3327953
Sumapaz,4.1173955,-74.332869
Sumapaz,4.1172164,-74.3329384
Sumapaz,4.1170404,-74.3330032
Sumapaz,4.116865,-74.3330644
Sumapaz,4.1167005,-74.3331183
Sumapaz,4.1165509,-74.3331635
Sumapaz,4.1163969,-74.3332064
Sumapaz,4.1162381,-74.3332469
Sumapaz,4.1160742,-74.3332852
Sumapaz,4.1159048,-74.3333214
Sumapaz,4.1157291,-74.3333557
Sumapaz,4.1155462,-74.3333882
Sumapaz,4.115355,-74.3334191
Sumapaz,4.1150228,-74.3334667
Sumapaz,4.1146503,-74.3335129
Sumapaz,4.1142893,-74.3335529
Sumapaz,4.1134033,-74.3336455
Sumapaz,4.1131599,-74.3336729
Sumapaz,4.1129416,-74.3336994
Sumapaz,4.1127067,-74.3337305
Sumapaz,4.1124879,-74.3337625
Sumapaz,4.1122812,-74.333796
Sumapaz,4.1120846,-74.3338314
Sumapaz,4.1118696,-74.3338746
Sumapaz,4.1116643,-74.333921
Sumapaz,4.1114675,-74.3339707
Sumapaz,4.1112785,-74.334024
Sumapaz,4.1110964,-74.3340812
Sumapaz,4.1109209,-74.3341423
Sumapaz,4.1107514,-74.3342075
Sumapaz,4.1105878,-74.3342769
Sumapaz,4.1104859,-74.3343237
Sumapaz,4.1103862,-74.3343722
Sumapaz,4.1102876,-74.3344232
Sumapaz,4.1101892,-74.3344769
Sumapaz,4.1100905,-74.3345338
Sumapaz,4.1099919,-74.3345936
Sumapaz,4.1098933,-74.3346564
Sumapaz,4.1097947,-74.3347222
Sumapaz,4.1096959,-74.334791
Sumapaz,4.1095969,-74.334863
Sumapaz,4.1094975,-74.3349382
Sumapaz,4.1093976,-74.3350167
Sumapaz,4.1092971,-74.3350985
Sumapaz,4.1091959,-74.3351839
Sumapaz,4.1090937,-74.335273
Sumapaz,4.1089904,-74.335366
Sumapaz,4.1088228,-74.3355226
Sumapaz,4.1086501,-74.3356909
Sumapaz,4.1084706,-74.3358728
Sumapaz,4.1082806,-74.3360718
Sumapaz,4.1081161,-74.3362487
Sumapaz,4.1079341,-74.3364481
Sumapaz,4.1073326,-74.3371185
Sumapaz,4.1071076,-74.3373669
Sumapaz,4.1068836,-74.3376088
Sumapaz,4.1066791,-74.3378233
Sumapaz,4.1064636,-74.338041
Sumapaz,4.1062575,-74.3382399
Sumapaz,4.1061567,-74.3383334
Sumapaz,4.1060573,-74.3384233
Sumapaz,4.1059589,-74.3385096
Sumapaz,4.1058613,-74.3385927
Sumapaz,4.1057665,-74.338671
Sumapaz,4.1056721,-74.3387463
Sumapaz,4.1055782,-74.3388188
Sumapaz,4.1054847,-74.3388885
Sumapaz,4.1053186,-74.339006
Sumapaz,4.1050658,-74.3391748
Sumapaz,4.1048029,-74.3393423
Sumapaz,4.1045312,-74.3395076
Sumapaz,4.1042501,-74.3396712
Sumapaz,4.1039588,-74.3398333
Sumapaz,4.1037139,-74.3399645
Sumapaz,4.1034612,-74.3400954
Sumapaz,4.1032,-74.3402263
Sumapaz,4.1029297,-74.3403576
Sumapaz,4.1026495,-74.3404896
Sumapaz,4.1023577,-74.3406232
Sumapaz,4.1020523,-74.3407593
Sumapaz,4.1017303,-74.3408992
Sumapaz,4.1012788,-74.3410903
Sumapaz,4.1007725,-74.3412992
Sumapaz,4.1002916,-74.3414941
Sumapaz,4.0991902,-74.3419368
Sumapaz,4.098678,-74.3421452
Sumapaz,4.0983191,-74.3422939
Sumapaz,4.0975778,-74.3426059
Sumapaz,4.0970193,-74.3428383
Sumapaz,4.0964494,-74.343072
Sumapaz,4.0959058,-74.3432911
Sumapaz,4.09523,-74.3435574
Sumapaz,4.0945814,-74.343806
Sumapaz,4.0939594,-74.344037
Sumapaz,4.0933347,-74.3442614
Sumapaz,4.0928502,-74.3444297
Sumapaz,4.092681,-74.3444885
Sumapaz,4.0920117,-74.3447134
Sumapaz,4.0913256,-74.3449365
Sumapaz,4.0906212,-74.3451582
Sumapaz,4.0899682,-74.3453577
Sumapaz,4.089297,-74.3455571
Sumapaz,4.0886056,-74.3457571
Sumapaz,4.0881328,-74.3458903
Sumapaz,4.087891,-74.3459584
Sumapaz,4.0871557,-74.3461606
Sumapaz,4.0866781,-74.3462879
Sumapaz,4.0861534,-74.3464212
Sumapaz,4.085158,-74.3466576
Sumapaz,4.0846895,-74.3467626
Sumapaz,4.0841965,-74.3468694
Sumapaz,4.0836705,-74.3469801
Sumapaz,4.0831777,-74.3470811
Sumapaz,4.0826307,-74.347191
Sumapaz,4.0806302,-74.3475853
Sumapaz,4.0798102,-74.3477494
Sumapaz,4.0789586,-74.3479254
Sumapaz,4.0785685,-74.3480087
Sumapaz,4.0781956,-74.3480903
Sumapaz,4.077792,-74.3481811
Sumapaz,4.0774033,-74.3482713
Sumapaz,4.0770784,-74.3483491
Sumapaz,4.0767383,-74.3484336
Sumapaz,4.0764169,-74.3485159
Sumapaz,4.0760602,-74.3486092
Sumapaz,4.07481,-74.348943
Sumapaz,4.074314,-74.3490736
Sumapaz,4.0738044,-74.3492036
Sumapaz,4.0733452,-74.3493154
Sumapaz,4.0730949,-74.3493737
Sumapaz,4.0728531,-74.3494279
Sumapaz,4.0726185,-74.3494784
Sumapaz,4.0723901,-74.3495253
Sumapaz,4.0721445,-74.3495733
Sumapaz,4.0718416,-74.34963
Sumapaz,4.0712615,-74.3497331
Sumapaz,4.0709296,-74.3497887
Sumapaz,4.0705964,-74.3498422
Sumapaz,4.070262,-74.3498935
Sumapaz,4.0699265,-74.3499426
Sumapaz,4.0695899,-74.3499895
Sumapaz,4.0692522,-74.3500341
Sumapaz,4.0689136,-74.3500766
Sumapaz,4.068574,-74.3501168
Sumapaz,4.0682335,-74.3501548
Sumapaz,4.0678921,-74.3501905
Sumapaz,4.0675499,-74.350224
Sumapaz,4.0672069,-74.3502553
Sumapaz,4.0668632,-74.3502843
Sumapaz,4.0665189,-74.3503111
Sumapaz,4.0661739,-74.3503355
Sumapaz,4.0658284,-74.3503578
Sumapaz,4.0653915,-74.3503826
Sumapaz,4.0649611,-74.3504034
Sumapaz,4.0647072,-74.3504117
Sumapaz,4.0644402,-74.3504158
Sumapaz,4.0641078,-74.3504155
Sumapaz,4.0637405,-74.3504095
Sumapaz,4.0633534,-74.3503989
Sumapaz,4.062263,-74.3503632
Sumapaz,4.0619257,-74.3503557
Sumapaz,4.0616234,-74.3503524
Sumapaz,4.0612748,-74.3503541
Sumapaz,4.0609499,-74.3503624
Sumapaz,4.0607941,-74.350369
Sumapaz,4.0606422,-74.3503773
Sumapaz,4.0604938,-74.3503873
Sumapaz,4.0603486,-74.3503991
Sumapaz,4.0594547,-74.350479
Sumapaz,4.0591503,-74.3505085
Sumapaz,4.0588753,-74.3505372
Sumapaz,4.0586024,-74.3505683
Sumapaz,4.0583458,-74.3506003
Sumapaz,4.0581017,-74.3506338
Sumapaz,4.0578683,-74.350669
Sumapaz,4.0576322,-74.3507082
Sumapaz,4.0574049,-74.3507497
Sumapaz,4.0571855,-74.3507938
Sumapaz,4.0569732,-74.3508405
Sumapaz,4.0567673,-74.3508901
Sumapaz,4.0565676,-74.3509426
Sumapaz,4.0563737,-74.3509981
Sumapaz,4.0561853,-74.3510567
